@relation obj6-train

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute clase {false,true}

@data
0.000042,0.000244,0.000645,0.001133,0.001566,0.002028,0.001969,0.002204,0.002975,0.006803,0.011032,0.014229,0.010993,0.003841,0.003724,0.003483,0.003877,0.004245,0.004242,0.00585,0.00833,0,0.012497,0.011842,0.012236,0.010602,0.011182,0.014251,0.003454,0.003675,0.003353,0.001712,0.001224,0,0.00056,0.000456,0.000277,0.000225,0.000225,0.000218,0.00026,0.002415,0.00151,0.002018,0,0.01024,0.548451,0.238389,0.024446,0.113783,0.060191,0.004499,false
0.000179,0.003363,0.002103,0.001751,0.001742,0.001742,0.002031,0.002113,0.002266,0.002591,0.003057,0.004248,0.003799,0.001471,0.001732,0.001579,0.001911,0.003695,0.003639,0.003467,0.003574,0,0.004421,0.004622,0.004736,0.005358,0.005104,0.01057,0.007855,0.007432,0.011878,0.004609,0.000446,0,0.000068,0.000052,0.000013,0.000013,0.000036,0.000049,0.000049,0.000111,0.000267,0.000703,0.008245,0.492912,0.328871,0.169972,0,0,0,0,false
0.000241,0,0.002139,0,0.002643,0,0.00361,0,0,0,0.003971,0.004792,0,0,0,0,0,0,0.003854,0,0.005133,0.004714,0,0.00473,0,0,0.005436,0.004899,0,0.024678,0,0,0.015898,0.002249,0.000127,0,0,0,0,0,0,0.000003,0,0,0.107121,0.892879,0,0,0,0,0,0,false
0.000059,0.000397,0.001045,0.002295,0.002972,0.007555,0.005286,0.003356,0.00443,0.005866,0.005358,0.00651,0.01028,0.009606,0,0.008818,0.01,0.017998,0.014398,0.010938,0.008633,0.005986,0.005716,0.005703,0.005023,0.005938,0.00693,0.00862,0.000173,0.000241,0.000101,0,0.000215,0.000192,0.000228,0.000228,0.000244,0.000247,0.000205,0.000286,0.000283,0.008512,0.003506,0.002852,0,0.208812,0.618473,0.17202,0.000695,0,0,0,false
0.002757,0.005264,0.003086,0.002223,0.002109,0.001683,0.002035,0.00224,0.004349,0.007819,0.012975,0.011784,0.009333,0.001501,0.00151,0.001419,0.001488,0.002298,0.002458,0.002406,0.00276,0,0.00291,0.003291,0.003288,0.003861,0.004792,0.012799,0.006322,0.006257,0.004235,0.000173,0.000065,0,0.000062,0.000059,0.000042,0.000052,0.000013,0.000046,0.000029,0.000124,0.000107,0.000186,0.08634,0.359236,0.099839,0.208861,0.084244,0.054226,0.079228,0.028026,true
0.000052,0.000072,0,0.000068,0.000085,0.000124,0.000173,0.000153,0.000143,0,0.000199,0.00013,0,0,0.000078,0,0.000039,0.000003,0,0.000007,0.000007,0.000013,0.000007,0.000007,0,0.000023,0,0.00002,0.000531,0.000625,0.000485,0.000286,0.002721,0.003984,0.007161,0.009521,0.027441,0,0,0.025755,0.019678,0.001172,0,0.000016,0.075133,0.924867,0,0,0,0,0,0,false
0.000003,0.000111,0.000176,0.000189,0.000524,0.002754,0.003438,0.003285,0.001875,0.003011,0.001986,0.001722,0.002588,0.013324,0.00904,0.008558,0.012425,0.012992,0.01653,0.014665,0.009827,0.007617,0.008047,0.008688,0.00764,0.004632,0.005602,0.009261,0.000511,0.000511,0.000371,0.000163,0.000313,0.000358,0.000264,0.000231,0.00014,0.00013,0.000166,0.000247,0.000267,0.010332,0.001891,0.001986,0,0.391985,0.507822,0.100193,0,0,0,0,false
0.000316,0.001058,0.002129,0.002158,0.001445,0.001247,0.001458,0.00166,0.001582,0.001953,0.002012,0.00167,0.001732,0.001165,0.00166,0.00138,0.001836,0.001836,0.001595,0.00154,0.001374,0,0.001204,0.00123,0.001315,0.001247,0.001458,0.003682,0.004932,0.004909,0.006462,0.002663,0.009346,0,0.008545,0.0096,0.007311,0.006758,0.0007,0.000036,0.000016,0,0.000003,0.000007,0,0.20269,0.383357,0.207507,0.090427,0.112593,0.000146,0.003279,false
0.00001,0.000003,0,0.000003,0.000016,0.000081,0,0.000176,0.0007,0,0.00193,0.00362,0.0046,0.012337,0.013633,0.018141,0.019837,0.01251,0.01304,0.0104,0,0,0.004121,0,0.002562,0.002165,0,0.001849,0,0.006243,0.011253,0.00043,0.000371,0,0.001025,0.001774,0.004401,0.008245,0.001302,0,0.000133,0.000039,0,0.000205,0.458202,0.541798,0,0,0,0,0,0,false
0.020238,0.105085,0.074193,0.040736,0.022757,0.01471,0.017891,0.014596,0.010365,0.006312,0.004561,0.003219,0.002695,0.006038,0.009834,0.009587,0.009577,0.006211,0.007734,0.002826,0.002129,0,0.003278,0.001956,0.0014,0.000511,0.000322,0.000648,0.001982,0.001995,0.00236,0.003975,0.00377,0,0.002298,0.001924,0.000993,0.000693,0.000094,0.000046,0.000029,0.000062,0.000088,0.000075,0.664097,0,0,0.335903,0,0,0,0,false
0.000218,0.002507,0.000921,0.000498,0.000505,0.000661,0.000654,0.001396,0.010339,0.02084,0.017207,0.004199,0.001823,0.001201,0.001077,0.001029,0.00126,0.005924,0.008083,0.012145,0.013763,0,0.018574,0.015098,0.014603,0.013359,0.011299,0.00235,0.003411,0.003415,0.004893,0.003636,0.002653,0,0.001722,0.00152,0.000778,0.0007,0.000645,0.000589,0.000723,0.000957,0.002907,0.003545,0.219788,0.224912,0.127721,0.176749,0.101763,0.100117,0.034178,0.014771,false
0.000026,0.001003,0.00208,0.001771,0.000895,0.000547,0.000391,0,0.000251,0.000176,0.00013,0.000098,0.000065,0.000052,0.000059,0.000081,0.000049,0.000101,0.00013,0,0.000365,0.001149,0.001383,0.001979,0.001956,0.002223,0.002845,0.006826,0.011009,0.010254,0.011735,0.005059,0.000052,0.000049,0.000026,0.00002,0.000007,0.000007,0,0.000003,0,0,0,0,0,1,0,0,0,0,0,0,false
0.006973,0,0.036227,0.02319,0,0.03888,0,0.035137,0,0,0.022409,0,0.01875,0.011872,0,0.01109,0.009818,0.012191,0,0.008652,0.007783,0.005716,0,0,0.005625,0,0,0.007464,0.004684,0.004896,0.006631,0,0.001328,0.00056,0,0.000514,0,0,0.000094,0.000007,0.00001,0,0.000003,0,1,0,0,0,0,0,0,0,false
0.000081,0.001706,0.001807,0.001989,0.002549,0.003014,0.00415,0.005387,0.005199,0.004661,0.004063,0.003519,0.003021,0.004674,0.005088,0.004733,0.005003,0.004782,0.006315,0.008001,0.007536,0,0.007904,0.007627,0.007669,0.007295,0.006696,0.008525,0.006878,0.006546,0.005163,0.002327,0.000537,0,0.000417,0.000303,0.000212,0.000169,0.000091,0.00014,0.000111,0.000137,0.000244,0.00057,0.092641,0.225057,0.065583,0.309675,0.277852,0.021998,0,0.007196,true
0.009775,0,0.041735,0.026725,0,0.042002,0,0.035365,0.027399,0,0.023483,0,0.017653,0.010622,0.010439,0,0.008617,0,0.012581,0,0.010505,0,0.006468,0.006162,0,0.005693,0.005352,0.006126,0.004222,0.004277,0.004938,0,0.001921,0,0.000514,0.000524,0.000508,0,0,0.000029,0.000007,0,0,0,1,0,0,0,0,0,0,0,false
0.000391,0.001159,0.001712,0.002373,0.003206,0,0.003001,0.003024,0.00346,0.003242,0.003493,0.003809,0.003376,0.003678,0,0.005094,0.003649,0.002484,0.00304,0.004342,0.004678,0.005928,0.005625,0.003473,0.00264,0.002425,0.002051,0.00265,0.003118,0.003128,0.003167,0,0,0.002279,0,0.012454,0.007926,0.008135,0.004368,0.002708,0.00137,0.000042,0.00002,0.000016,0.051881,0.948119,0,0,0,0,0,0,false
0.000576,0.00165,0.001686,0.001878,0,0.001165,0.000999,0.001042,0.000758,0,0.00056,0.000521,0.000508,0.002611,0.001686,0.001888,0.002093,0.001452,0.001572,0.001357,0.001533,0.001322,0.001351,0.001865,0.001865,0.001598,0,0.002669,0.017881,0.014479,0.009443,0.008649,0.001419,0.000378,0.000068,0.000055,0,0.000036,0.000039,0.000016,0.000007,0,0,0,0,0,1,0,0,0,0,0,false
0.000465,0.000856,0.000726,0.00084,0.000931,0.000892,0.001029,0.001354,0.001641,0.002549,0.003379,0.004417,0.003903,0.007301,0.008587,0.007891,0.008848,0.014831,0.017643,0.01846,0.019242,0,0.016077,0.013714,0.013607,0.013363,0.013447,0.006592,0.001237,0.001117,0.000762,0.00041,0.000348,0,0.000326,0.000257,0.000238,0.00027,0.000241,0.000212,0.000326,0.001807,0.001563,0.002445,0,0.153147,0.357661,0.255388,0.108803,0.052253,0.04378,0.028967,true
0.000026,0.000765,0.001689,0.001816,0.002874,0.002298,0.002874,0.00346,0.003154,0.003115,0.003089,0.003193,0.003197,0.002594,0.003187,0.004134,0.004886,0.008079,0.007699,0.006794,0.004551,0,0.005199,0.005094,0.00418,0.005996,0.005638,0.0086,0.013249,0.011953,0.009798,0.000251,0.00002,0,0.000023,0.000013,0.000033,0.000046,0.000036,0.000039,0.000065,0.000146,0.000166,0.000166,0.01603,0.47489,0.50908,0,0,0,0,0,false
0.013955,0.01721,0,0.008411,0.006292,0.007777,0.005876,0,0.005729,0.00612,0.00749,0,0.005918,0.01249,0.013753,0,0.013903,0,0.010101,0,0.013516,0.013483,0.012438,0.010749,0,0.008535,0,0.009242,0.005781,0.004951,0,0.002673,0.00373,0.003623,0.002402,0.002972,0.001198,0,0.000345,0.000264,0.000156,0,0,0,0.003164,0.639644,0.357193,0,0,0,0,0,false
0.120586,0.086305,0.043216,0.047552,0.063984,0.052158,0.043529,0.039531,0.025355,0.018249,0.017002,0.013366,0.010778,0.002565,0.002562,0.002435,0.002708,0.003372,0.00263,0.002048,0.001927,0,0.001715,0.001719,0.001917,0.00179,0.00181,0.001693,0.000332,0.000322,0.000202,0.000257,0.000192,0,0.000182,0.000182,0.000199,0.000176,0.000169,0.000192,0.00043,0.00029,0.000348,0.000622,0,0.450652,0.249074,0.08895,0.071415,0.04684,0.040214,0.052855,true
0.001035,0.005999,0.007998,0.012878,0.023929,0.021536,0.023385,0.021862,0.016904,0.014245,0.012285,0.012217,0.009827,0.006729,0.006797,0.006042,0.006159,0.006191,0.007161,0.007096,0.007936,0,0.009844,0.010169,0.010286,0.010449,0.010592,0.007507,0.00251,0.00252,0.002207,0.0004,0.000374,0,0.000361,0.000238,0.000143,0.000042,0.00002,0.000036,0.000059,0.000007,0.000042,0.000059,0,0,0.187883,0.206215,0.203962,0.283118,0.064058,0.054764,false
0.000007,0.00209,0.003005,0.004287,0.004684,0.003919,0.005361,0.005951,0.006683,0.007067,0.006937,0.00541,0.005257,0.021335,0.022272,0.018089,0.017285,0.007054,0.005951,0.018691,0.016488,0,0.007467,0.004912,0.005081,0.005277,0.005684,0.00569,0.000576,0.000586,0.000661,0.00084,0.00125,0,0.001019,0.000931,0.000996,0.000986,0.000697,0.000726,0.000879,0.001501,0.001989,0.003698,0,0,0.030029,0.167218,0.80095,0.001803,0,0,false
0.056406,0.0357,0.016846,0.01137,0.012975,0.00972,0.010166,0.010332,0.011816,0.013724,0.014727,0.016478,0.015612,0.012822,0.013447,0.011742,0.012493,0.007995,0.006432,0.005739,0.005505,0,0.006178,0.004635,0.00446,0.003818,0.003978,0.002568,0.000915,0.001003,0.000957,0.000459,0.000283,0,0.000267,0.00028,0.00026,0.00014,0.000111,0.000179,0.000319,0.000986,0.001429,0.002028,0,0.405356,0.482817,0.111827,0,0,0,0,false
0.000039,0.000254,0.000374,0.000495,0.000635,0.000866,0.000762,0.000876,0.000544,0.000882,0.00152,0.002327,0.002217,0.000788,0.000703,0.000599,0.000618,0.000358,0.000407,0.000628,0.000843,0,0.002038,0.003151,0.003727,0.004017,0.005355,0.008551,0.00875,0.00819,0.006419,0.001979,0.003369,0,0.006006,0.006768,0.003838,0.001527,0.000173,0.00016,0.000052,0.000257,0.000244,0.00028,0.339501,0.385245,0.275254,0,0,0,0,0,false
0.002881,0.008333,0.008903,0.008063,0.003561,0.000892,0.001058,0.001029,0.001087,0.001253,0.001257,0.001387,0.001367,0.002673,0.002741,0.002451,0.002448,0.001097,0.001214,0.002021,0.002917,0,0.0064,0.007227,0.007598,0.00819,0.006663,0.02804,0.001686,0.001208,0.000511,0.000225,0.001263,0,0.00015,0.000166,0.000231,0.000332,0.000384,0.000462,0.001273,0.000791,0.000622,0.00097,0,0.562833,0.437167,0,0,0,0,0,false
0.000293,0.002412,0.003206,0.007035,0.005648,0.002832,0.003538,0.003906,0.002884,0.002572,0.003138,0.003353,0.002891,0.003096,0.003665,0.003574,0.004889,0.006309,0.005755,0.011237,0.008743,0,0.006344,0.0068,0.008083,0.008135,0.008454,0.007041,0.009072,0.010111,0.013118,0.000374,0.000143,0,0.000124,0.000062,0.000023,0.00002,0.000085,0.000111,0.000124,0.000563,0.000361,0.000443,0.375147,0.354639,0.123089,0.109462,0.036298,0.001366,0,0,false
0.018291,0,0,0,0,0.099674,0,0,0,0.096178,0,0,0,0.055039,0,0,0.039173,0.031497,0,0,0.034557,0,0.023268,0,0,0.021061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372216,0.627784,0,0,0,0,0,false
0.04612,0.057555,0.031338,0.024105,0.029854,0.018786,0.016592,0.015332,0.017373,0.013923,0.013919,0.014033,0.014102,0.008076,0.005726,0.004824,0.004567,0.009219,0.004977,0.003145,0.003268,0,0.002874,0.002884,0.002949,0.00304,0.003239,0.004954,0.001657,0.001566,0.001833,0.000811,0.000202,0,0.000423,0.000449,0.000225,0.000111,0.000026,0.000003,0.00001,0,0,0,0.084286,0.466112,0.268374,0.181228,0,0,0,0,false
0.000059,0.000358,0.001253,0.00266,0.002546,0.002536,0.003216,0.004899,0.006159,0.008467,0.008965,0.007064,0.00527,0.003587,0.003883,0.00335,0.004385,0.016143,0.024388,0.029437,0.023936,0,0.017435,0.008294,0.008285,0.008932,0.006683,0.003965,0.001188,0.001198,0.001514,0.000645,0.000524,0,0.000329,0.000368,0.000329,0.000508,0.000244,0.00026,0.000316,0.010967,0.0032,0.003828,0,0.220804,0.315028,0.199552,0.138529,0.077995,0.024634,0.023459,true
0.001237,0.002588,0.002272,0.001598,0.00152,0.00304,0,0.003766,0.008275,0.009007,0.007591,0.006432,0.005488,0.0057,0.00529,0.004512,0.003949,0.002061,0.003932,0.006436,0.006084,0,0.004645,0.003415,0.003314,0.002627,0.002412,0.00291,0.002555,0.001852,0.001048,0.000895,0.003587,0,0.00735,0.009788,0.010114,0.010553,0.008249,0.004284,0.002347,0.000003,0,0.000003,0.688896,0.260437,0.050667,0,0,0,0,0,false
0.000094,0.000703,0.001833,0.004053,0.010293,0.009499,0.012741,0.014102,0.012988,0.010358,0.008005,0.007067,0.005182,0.003506,0.003639,0.003184,0.00347,0.004502,0.005049,0.004674,0.004688,0,0.004652,0.004548,0.00443,0.004668,0.005426,0.006003,0.004606,0.004284,0.004349,0.002686,0.001784,0,0.001917,0.002354,0.00194,0.001361,0.000716,0.00068,0.000622,0.000192,0.000091,0.000117,0,0,0.262007,0.239975,0.182161,0.073199,0.113074,0.129583,false
0.032933,0.051982,0.034762,0.028219,0.033024,0.01984,0.016702,0.015293,0.010625,0.008206,0.007819,0.007611,0.006956,0.006146,0.006602,0.00679,0.007324,0.00486,0.002507,0.002106,0.002428,0,0.002842,0.004206,0.004333,0.005166,0.005814,0.003298,0.001351,0.001348,0.001777,0.00123,0.001299,0,0.001139,0.001217,0.001263,0.001214,0.001709,0.001569,0.001566,0.002067,0.002865,0.004837,0,0,0.47887,0.187229,0.161308,0.14026,0.022656,0.009677,true
0.000003,0,0,0.000003,0.000007,0,0,0,0,0,0,0,0.000003,0.000309,0.000612,0.000361,0.000221,0.000238,0.000234,0.000273,0.000277,0.000501,0.000947,0.00321,0,0.005267,0.008532,0.002578,0.001419,0.001478,0.006738,0.005521,0.010693,0.01014,0.01305,0.010658,0.007471,0.006087,0.006647,0.004277,0.003939,0.003571,0.00445,0.004564,0.752083,0.175851,0.072066,0,0,0,0,0,false
0.000391,0.003698,0.006865,0.008014,0.008073,0.007728,0.00834,0.008398,0.00762,0.00876,0.00998,0.010316,0.008415,0.005225,0.00375,0.002926,0.0025,0.001387,0.001341,0.001185,0.001032,0,0.001283,0.001211,0.001061,0.001104,0.00099,0.001589,0.002878,0.003304,0.004876,0.002969,0.001947,0,0.004977,0.008496,0.004639,0.00361,0.002259,0.001992,0.001895,0.004518,0.007689,0.008783,0.156383,0.023273,0.219904,0.186971,0.413468,0,0,0,false
0.000964,0,0.006211,0.006117,0,0,0.002054,0,0.000765,0.000674,0,0,0.000514,0,0,0,0.001989,0.00264,0,0.002923,0.003164,0.003506,0,0.003633,0.003854,0.00391,0.003822,0,0.003727,0,0,0,0,0.015632,0.019658,0.022897,0.02471,0,0.008398,0.00235,0.001208,0,0.000007,0,0,1,0,0,0,0,0,0,false
0.000215,0.003828,0.006592,0.004928,0.005228,0.010465,0.01474,0.012106,0.004258,0.002135,0.001722,0.001527,0.001302,0.001803,0.002077,0.001927,0.002246,0.0025,0.001849,0.001706,0.001605,0,0.002454,0.00335,0.00346,0.004671,0.00627,0.01138,0.005579,0.005286,0.005075,0.001279,0.004085,0,0.002438,0.0018,0.002002,0.002386,0.00457,0.005251,0.005479,0.006257,0.006995,0.009528,0,0.220555,0.195077,0.152929,0.099994,0.056773,0.271339,0.003332,false
0.562002,0,0.22347,0.084977,0,0.033057,0,0.021605,0,0.003457,0,0,0.001481,0.000251,0,0.000241,0.000156,0.000182,0.00016,0.000153,0.000173,0.000166,0.000137,0.000104,0,0,0.000107,0.000133,0,0.000026,0.00002,0.000033,0.000013,0.000033,0,0,0,0.00001,0,0,0,0,0,0,0,0.248757,0.308703,0.191131,0.105351,0.091697,0.030027,0.024333,false
0.000179,0.000934,0.002523,0.005964,0.008532,0.014723,0.021185,0.021292,0.010247,0.007005,0.006162,0.003659,0.003047,0.001136,0.001214,0.001182,0.001289,0.001169,0.001234,0.001403,0.001618,0,0.002627,0.003753,0.003805,0.004219,0.004242,0.005195,0.011846,0.010579,0.009033,0.002295,0.001621,0,0.00446,0.004762,0.005397,0.004294,0.003682,0.002646,0.00305,0.000973,0.000736,0.000895,0,0.046131,0.209912,0.365322,0.200906,0.041812,0.088574,0.047343,false
0.000225,0.004717,0.005798,0.004365,0.004964,0.007747,0.011201,0.014535,0.015944,0.013148,0.012588,0.009404,0.006875,0.002191,0.002415,0.002747,0.002786,0.003125,0.002757,0.002555,0.002028,0,0.001631,0.001201,0.001198,0.001305,0.001253,0.001488,0.002591,0.00265,0.0032,0.007441,0.002035,0,0.001243,0.001416,0.00098,0.001051,0.0014,0.001999,0.002025,0.002572,0.003577,0.006709,0,0.132687,0.120538,0.525396,0.221378,0,0,0,false
0.062191,0.035677,0.015596,0.012363,0.013529,0.01109,0.01335,0.013125,0.01806,0.017533,0.017751,0.01693,0.011904,0.006348,0.007559,0.008125,0.010755,0.010954,0.007992,0.008581,0.009811,0,0.013337,0.009684,0.007617,0.005462,0.004525,0.0039,0.000632,0.000553,0.000498,0.000605,0.000335,0,0.000257,0.000267,0.000319,0.000518,0.000452,0.000781,0.00127,0.002067,0.002861,0.004915,0,0.240288,0.303568,0.456144,0,0,0,0,false
0.000417,0.004115,0.002721,0.001729,0.001914,0.001735,0.002106,0.002331,0.002826,0.00334,0.003812,0.00416,0.003571,0.003965,0.003757,0.00361,0.003792,0.006006,0.005117,0.003802,0.003792,0,0.004137,0.004427,0.004521,0.004268,0.004336,0.005964,0.007354,0.007585,0.010072,0.004893,0.001335,0,0.001185,0.001328,0.001257,0.001403,0.001383,0.000729,0.000472,0.000469,0.000446,0.000895,0,0,0.138009,0.559238,0.174936,0.087704,0.021062,0.019051,true
0.000114,0.000449,0.000381,0.00027,0.000212,0.000192,0.000505,0.000605,0.001012,0.001165,0.001481,0.003301,0.00459,0.008018,0.00653,0.004925,0.004346,0.005791,0.005866,0.006527,0.007331,0,0.014378,0.016341,0.02084,0.020143,0.019427,0.019508,0.001029,0.001077,0.001074,0.000706,0.000319,0,0.000293,0.000205,0.000205,0.000205,0.000176,0.000244,0.000225,0.002878,0.004925,0.00415,0,0.232403,0.374192,0.282805,0.046654,0.025766,0.018585,0.019595,false
0.000055,0.000498,0.000592,0.000645,0.000654,0.000752,0.000768,0.001429,0.005921,0.013327,0.019294,0.015277,0.007295,0.001172,0.001224,0.000765,0.000817,0.000563,0.001022,0.000983,0.000934,0,0.000967,0.001159,0.001217,0.001188,0.001243,0.002184,0.005703,0.0061,0.006816,0.004313,0.005905,0,0.007575,0.009743,0.011608,0.005007,0.000938,0.000807,0.000781,0.000771,0.001071,0.002171,0.031077,0.551125,0.160458,0.108543,0.148796,0,0,0,false
0.000042,0.000046,0.000107,0.000498,0.001732,0.002653,0.005807,0.004264,0.003626,0.003096,0.002604,0.002897,0.002321,0.006637,0.006204,0.006605,0.005973,0.003451,0.003604,0.005283,0.005355,0,0.006914,0.007497,0.006917,0.008346,0.008083,0.020882,0.009066,0.008298,0.002578,0.000176,0.000921,0,0.000941,0.000732,0.000573,0.000371,0.000329,0.000342,0.00054,0.000394,0.000286,0.000384,0,0.14886,0.85114,0,0,0,0,0,false
0.000212,0.001191,0.002305,0.003688,0.004479,0.003535,0.004144,0.004554,0.004499,0.004098,0.004362,0.00501,0.004691,0.00724,0.008229,0.006966,0.007467,0.007728,0.005908,0.004248,0.004398,0,0.003786,0.004089,0.004128,0.004199,0.004414,0.004424,0.004079,0.004727,0.004704,0.004137,0.001719,0,0.001556,0.001689,0.001374,0.000798,0.001351,0.000684,0.00056,0.00179,0.002116,0.003656,0.023881,0.516485,0.17189,0.287745,0,0,0,0,false
0.000052,0.000234,0.000339,0.000618,0.000951,0.001048,0.001211,0.001442,0.001693,0.002018,0.002139,0.002396,0.002611,0.005684,0.005993,0.00512,0.006755,0.008636,0.009616,0.010635,0.008805,0,0.009759,0.009196,0.009544,0.011901,0.008128,0.011842,0.003151,0.003102,0.003184,0.001068,0.00057,0,0.000544,0.000446,0.000407,0.000361,0.000378,0.000387,0.000501,0.001217,0.004066,0.004915,0,0,0.027177,0.810221,0.162602,0,0,0,false
0.000023,0.000059,0.000029,0.000049,0.000026,0.000039,0.000049,0.000075,0.000052,0.000072,0.000081,0.000111,0.000114,0.000518,0.000576,0.000716,0.000622,0.001709,0.002415,0.00321,0.003158,0,0.003252,0.003568,0.003581,0.003942,0.004154,0.004437,0.003389,0.003932,0.00541,0.00805,0.007044,0,0.003151,0.001458,0.000811,0.00054,0.00042,0.000342,0.00042,0.000316,0.000449,0.000856,0,0.22705,0.32251,0.269555,0.08797,0.025685,0.023033,0.044197,false
0.022826,0.023493,0.012174,0.010719,0.013652,0.009518,0.010059,0.009723,0.007607,0.005521,0.004655,0.003997,0.003314,0.006292,0.00779,0.008031,0.00943,0.011774,0.01152,0.009831,0.006992,0,0.003766,0.002627,0.002555,0.002243,0.002223,0.002982,0.006032,0.00599,0.006146,0.000684,0.000514,0,0.000557,0.000511,0.000378,0.00029,0.000241,0.000251,0.000254,0.000371,0.000469,0.000811,0.285017,0.078103,0.023496,0.182299,0.088777,0.342265,0.000043,0,false
0.002357,0.015094,0.010947,0.009089,0.005706,0.0032,0.003542,0.003109,0.00238,0.002256,0.002738,0.002262,0.002142,0.00334,0.003219,0.003034,0.003649,0.007227,0.010973,0.007005,0.006712,0,0.003923,0.004896,0.004831,0.008057,0.007236,0.012314,0.004144,0.003799,0.002399,0.00262,0.000166,0,0.000075,0.000065,0.000052,0.000059,0.000055,0.000078,0.00016,0.000303,0.002096,0.001735,0.380012,0.000122,0.053279,0.169935,0.396595,0.000057,0,0,false
0.000062,0.000127,0.000299,0.000579,0.000687,0.000527,0.000501,0.00056,0.00054,0.000537,0.000508,0.000726,0.000739,0.004157,0.003503,0.002155,0.001895,0.002952,0.00208,0.001709,0.001572,0,0.001794,0.001608,0.001891,0.001969,0.002575,0.00819,0.002357,0.002402,0.002936,0.007152,0.004063,0,0.006693,0.005882,0.003962,0.00234,0.0032,0.004144,0.004915,0.008747,0.02012,0.027422,0.002464,0.997536,0,0,0,0,0,0,false
0.001035,0.003854,0.003783,0.003506,0.00319,0.001904,0.002077,0.002201,0.002048,0.00207,0.001982,0.002266,0.002415,0.001553,0.001582,0.001628,0.002051,0.002308,0.002396,0.002093,0.002067,0,0.001712,0.001276,0.001377,0.001296,0.001198,0.001823,0.00681,0.006514,0.010137,0.004486,0.00388,0,0.003363,0.003301,0.008372,0.006556,0.001257,0.001009,0.000885,0.001598,0.004316,0.007676,0.11512,0.062081,0.11911,0.160108,0.536136,0.007446,0,0,true
0.001823,0.005921,0.001331,0.000495,0.000413,0.000472,0.000609,0.000684,0.001042,0.00138,0.002008,0.003714,0.003962,0.003783,0.003783,0.002754,0.002669,0.004782,0.007438,0.021156,0.012751,0,0.011732,0.011419,0.012249,0.012858,0.013662,0.019248,0.002536,0.002233,0.002471,0.000658,0.000609,0,0.000612,0.000576,0.000436,0.000225,0.000163,0.000189,0.000192,0.00182,0.004277,0.00278,0.010457,0.326847,0.21735,0.19486,0.194392,0.032466,0.013404,0.010225,true
0.00001,0.000169,0.000296,0.000384,0.000381,0.000316,0.000238,0.000264,0.000267,0.00028,0.000251,0.000332,0.000374,0.000677,0.000853,0.000934,0.001068,0.001934,0.001618,0.001403,0.001204,0,0.00097,0.000892,0.000934,0.000778,0.000833,0.000635,0.000579,0.000765,0.001816,0.004736,0.004753,0,0.007135,0.008031,0.012168,0.017624,0.009818,0.002207,0.000355,0.000039,0.000055,0.000088,0,0.108394,0.891606,0,0,0,0,0,false
