@relation 'obj1-train-weka.filters.unsupervised.attribute.Remove-V-R1-5,8-9,11,13,16-19,21-22,25-28,31-34,36,39-40,42,45,47-48,51-52,55,59-64,66-67,69-70,72,79-82,85,87-88,93,97,100-101,103-104,107,130,147,152-153,158,163,173,186-187,192,198,204-206,215,220,224,229,234,237,239,245,250,252,256-258,261-265'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a11 numeric
@attribute a13 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a36 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a42 numeric
@attribute a45 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a55 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a72 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a85 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a93 numeric
@attribute a97 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a107 numeric
@attribute a130 numeric
@attribute a147 numeric
@attribute a152 numeric
@attribute a153 numeric
@attribute a158 numeric
@attribute a163 numeric
@attribute a173 numeric
@attribute a186 numeric
@attribute a187 numeric
@attribute a192 numeric
@attribute a198 numeric
@attribute a204 numeric
@attribute a205 numeric
@attribute a206 numeric
@attribute a215 numeric
@attribute a220 numeric
@attribute a224 numeric
@attribute a229 numeric
@attribute a234 numeric
@attribute a237 numeric
@attribute a239 numeric
@attribute a245 numeric
@attribute a250 numeric
@attribute a252 numeric
@attribute a256 numeric
@attribute a257 numeric
@attribute a258 numeric
@attribute a261 numeric
@attribute a262 numeric
@attribute a263 numeric
@attribute a264 numeric
@attribute clase {false,true}

@data
0.000023,0.000098,0.000094,0.0007,0.010768,0.006911,0.004564,0.002878,0.002773,0.002393,0.002415,0.002321,0.002741,0.004004,0.004775,0.004779,0.006188,0.005658,0.005068,0.007061,0.014779,0.024889,0.031872,0.017386,0.026611,0.029362,0.017952,0.014915,0.011911,0.014206,0.008428,0.010234,0.00903,0.007266,0.007012,0.008193,0.008311,0.007972,0.00641,0.007236,0.007871,0.00668,0.006768,0.00708,0.00597,0.005163,0.006061,0.005505,0.005228,0.005837,0.006214,0.004684,0.004925,0.004753,0.00499,0.003464,0.0029,0.003301,0.000752,0.000394,0.000384,0.000374,0.000475,0.000361,0.000322,0.000228,0.000296,0,0.000254,0.000225,0.000208,0.000199,0.000231,0.000296,0.000283,0.000238,0.000381,0.000335,0.000306,0.0004,0.000544,0.001175,0.041686,0.073481,0.395171,0.091223,0.05307,0.048714,0.009291,true
0.000007,0.000114,0.000143,0.000146,0.000267,0.00042,0.000739,0.001009,0.000876,0.000615,0.000498,0.000368,0.000186,0.000059,0.000046,0.000016,0.000026,0.000023,0.000023,0.000033,0.000046,0,0.000039,0.000036,0.000052,0.000072,0.000081,0.000104,0.000094,0.000107,0.00016,0.000176,0.00016,0.000215,0.000251,0.000251,0.000306,0.000322,0.00041,0.0007,0.000905,0.001396,0.001673,0.00222,0.004967,0.004902,0.004909,0.005091,0.004326,0.003737,0.003584,0.002946,0,0.003216,0.003239,0.003089,0.002852,0.002246,0.002367,0.003424,0.004362,0.004017,0.002093,0.001914,0.001921,0.002943,0.003372,0.004932,0.00875,0.015798,0.017243,0.016328,0.013545,0.013799,0,0.016719,0.020335,0.018942,0.014603,0,0.000098,0.000072,0.000016,0.847646,0.152354,0,0,0,0,false
0.000088,0.000531,0.00054,0.00068,0,0.000505,0.000439,0.000658,0.000612,0.000837,0.000856,0.00085,0.001061,0.000915,0,0.001296,0.001195,0.001247,0.001156,0,0.001543,0.001631,0.001644,0.002041,0,0.002451,0.002539,0.002607,0.002458,0,0.002546,0.002357,0.002497,0.00262,0.002731,0.002467,0.002669,0.00234,0.002474,0.002422,0.002415,0.00238,0.002454,0.002669,0.003411,0.003564,0.003499,0,0.003669,0.003701,0.003812,0.004606,0.005059,0.005908,0.005911,0.00679,0.007575,0,0.007718,0.007253,0.007288,0.006995,0,0.009525,0.012227,0.010537,0.009932,0,0.003704,0.002214,0.002021,0.001888,0.001126,0.000924,0.001351,0.001781,0.001781,0.001195,0.000729,0.000059,0.000013,0,0.000003,0,0.29401,0.040988,0.053043,0.008499,0.05531,false
0.000039,0.000215,0.000247,0.000498,0.000524,0.000674,0.000651,0.000586,0.000524,0.000632,0.000667,0.00082,0.000905,0.001143,0.00111,0.001862,0.00221,0.002523,0.002617,0.003063,0.003789,0.00347,0.002689,0.001872,0.001286,0.0011,0.001094,0.00126,0.002028,0.002529,0.002422,0.002262,0.001807,0.001462,0.001455,0.001413,0.001458,0.001566,0.001354,0.001611,0.001732,0.001572,0.001543,0.001634,0.004574,0.005566,0.006198,0.006696,0.006732,0.006107,0.005374,0.002738,0.002363,0.002562,0.002653,0.002419,0.002354,0.002715,0.002318,0.005456,0.006221,0.006937,0.008499,0.008503,0.005238,0.00388,0.003561,0,0.006217,0.005713,0.005745,0.005853,0.003714,0.003464,0.002376,0.002725,0.003542,0.003324,0.003538,0.004092,0.005579,0.006924,0.014072,0,1,0,0,0,0,false
0.000124,0.000459,0.000537,0.000553,0.000632,0.00139,0.001836,0.001901,0.001924,0.002438,0.002161,0.002347,0.002357,0.00318,0.003649,0.005065,0.006836,0.007354,0.00583,0.004212,0.00401,0.004352,0.004421,0.004701,0.004984,0.004867,0.004538,0.004144,0.004756,0.004788,0.006042,0.006237,0.005618,0.005732,0.005843,0.005898,0.005924,0.005892,0.006286,0.006598,0.006764,0.00833,0.00805,0.007933,0.009115,0.0089,0.009359,0.009518,0.01069,0.01165,0.011445,0.009583,0.009173,0.010433,0.010824,0.010837,0.010846,0.011045,0.015446,0.000645,0.000423,0.000449,0.000361,0.000316,0.000146,0.000195,0.000208,0,0.000133,0.000117,0.000143,0.000124,0.000098,0.000101,0.000117,0.000068,0.000124,0.000072,0.000078,0.000075,0.000088,0.000107,0.003828,0.001109,0.280991,0.160864,0.041666,0.016384,0.051122,false
0.139492,0.118558,0.081035,0.076637,0.091341,0.048802,0.0396,0.024059,0.0129,0.009932,0.00819,0.007327,0.006556,0.006025,0.00527,0.003665,0.003434,0.003229,0.002637,0.002236,0.002171,0.002021,0.001885,0.001569,0.001286,0.000983,0.000934,0.000752,0.000667,0.000716,0.000632,0.000667,0.000436,0.000313,0.000355,0.000456,0.000371,0.000247,0.000277,0.000283,0.000286,0.00028,0.00027,0.000264,0.000228,0.000251,0.000208,0.000179,0.000215,0.000225,0.000231,0.00028,0.000244,0.000264,0.000329,0.000316,0.000313,0.000397,0.000485,0.000283,0.000286,0.000329,0.000267,0.000186,0.000146,0.000062,0.000055,0,0.000065,0.000036,0.000036,0.000062,0.000033,0.000055,0.000013,0.000042,0.000039,0.000046,0.000059,0.000094,0.000231,0.000329,0.027331,0.222532,0.336136,0,0,0,0,false
0.000016,0.000602,0.003122,0.006263,0.009909,0.013923,0.015853,0.014671,0.013991,0.012174,0.011087,0.010348,0.009551,0.010407,0.009681,0.007972,0.008249,0.008031,0.007816,0.006478,0.006488,0.006732,0.006937,0.006917,0.007363,0.00749,0.006947,0.006559,0.00641,0.006361,0.005768,0.005684,0.004531,0.004089,0.004115,0.004274,0.004473,0.00403,0.004001,0.003688,0.003291,0.002826,0.00251,0.002337,0.003291,0.003232,0.003379,0.003548,0.004476,0.004808,0.004987,0.006084,0.006322,0.006536,0.00668,0.006852,0.007201,0.006097,0.004307,0.002373,0.00127,0.001309,0.001165,0.00055,0.000059,0.000068,0.000094,0,0.000098,0.00015,0.000137,0.000133,0.00014,0.000143,0.000182,0.000205,0.000241,0.000283,0.000296,0.000319,0.000557,0.000781,0.122829,0.934735,0.001959,0,0,0,0,false
0.000062,0.000264,0.000368,0.000443,0.000863,0.001322,0.002301,0.004421,0.002552,0.001468,0.001081,0.000947,0.000973,0.000872,0.000876,0.000745,0.000889,0.000915,0.000872,0.001022,0.00109,0.001221,0.001165,0.001237,0.001569,0.001758,0.002155,0.00498,0.007005,0.008766,0.011084,0.013353,0.018812,0.020339,0.020599,0.020231,0.017601,0.015267,0.014046,0.014948,0.01333,0.011657,0.011019,0.009004,0.009294,0.008223,0.009053,0.009131,0.008809,0.008639,0.008617,0.010075,0.010124,0.011029,0.010999,0.010798,0.010514,0.010081,0.003353,0.001501,0.001273,0.001331,0.001247,0.000824,0.00041,0.000319,0.000228,0,0.000251,0.000146,0.000143,0.000107,0.000098,0.000104,0.000101,0.000091,0.000101,0.000088,0.000078,0.00014,0.000199,0.00085,0.007861,0,0,0.113756,0.019275,0.001281,0,false
0.000163,0.000534,0.000713,0.000742,0.000951,0.000778,0.000788,0.000775,0.000895,0.00097,0.000944,0.001029,0.001201,0.001374,0.001283,0.001263,0.001361,0.001546,0.001563,0.001312,0.001416,0.00141,0.001523,0.001484,0.001348,0.0014,0.001406,0.001641,0.002324,0.002435,0.00377,0.004688,0.004658,0.002799,0.002448,0.002246,0.002106,0.002025,0.00179,0.001582,0.001354,0.001234,0.001208,0.001185,0.001523,0.001611,0.001654,0.00165,0.001823,0.0018,0.001937,0.00373,0.005104,0.005339,0.005173,0.005,0.00459,0.004613,0.003506,0.002497,0.003158,0.003187,0.004863,0.003968,0.004365,0.013011,0.013249,0,0.014508,0.012497,0.013447,0.013021,0.010508,0.006885,0.001667,0.001029,0.000645,0.000469,0.000407,0.00014,0.000085,0.00015,0.000114,0,1,0,0,0,0,false
0.800667,0,0.145521,0.019945,0,0,0.001852,0,0.001338,0,0.001263,0.000934,0,0.000671,0,0,0.0004,0.000358,0,0.000322,0.000355,0,0.000384,0,0,0.000293,0,0.000267,0,0.000332,0.000293,0.000306,0.000267,0.000195,0.000205,0,0.000192,0.000218,0,0.00013,0,0.000107,0,0,0.000169,0.000143,0,0.00012,0.000192,0.00014,0.000156,0.00012,0.00014,0,0.000091,0,0.000062,0.000026,0.000026,0.000036,0.00002,0.000039,0.000029,0.000042,0,0.000016,0,0.000013,0.000016,0,0.000013,0.000013,0,0.000003,0,0,0,0,0,0,0,0,0.000003,0,0.244591,0.092334,0.022626,0.020729,0.038844,false
0.019603,0,0,0,0,0,0,0,0,0,0,0.04123,0,0,0,0,0,0,0,0,0,0,0.032028,0,0,0.030703,0,0.031702,0,0,0.037321,0,0,0,0,0,0.024906,0,0,0,0,0,0,0,0.029225,0,0,0,0,0,0,0,0,0,0.027145,0,0,0,0,0,0,0,0,0,0.013737,0,0,0,0,0,0,0.000514,0,0,0,0,0.000013,0,0.000007,0.000003,0.000003,0,0.000003,0.205977,0.360138,0,0,0,0,false
0.00057,0.001162,0.000752,0.00068,0.001504,0.002441,0.001917,0.002054,0.002269,0.003063,0.002617,0.002399,0.002669,0.003011,0.002907,0.00304,0.003389,0.003444,0.003034,0.003236,0.003926,0.003376,0.002803,0.003047,0.003617,0.004066,0.005579,0.006908,0.00987,0.010775,0.006956,0.006084,0.00736,0.007139,0.006976,0.007396,0.006927,0.007021,0.00752,0.008753,0.009535,0.010739,0.011676,0.011074,0.019437,0.019671,0.02127,0.019805,0.008688,0.005908,0.005579,0.006136,0.006097,0.007699,0.009193,0.01054,0.009707,0.007878,0.004473,0.001504,0.00209,0.002262,0.002611,0.002077,0.000452,0.000417,0.000404,0,0.000361,0.000234,0.000264,0.00027,0.00014,0.00012,0.000146,0.00014,0.000169,0.000124,0.00014,0.000221,0.000456,0.001725,0.00665,0.345573,0.00199,0.104191,0.254186,0.0934,0.060651,false
0.00111,0.005107,0.00292,0.003001,0.005199,0.013626,0.010498,0.004004,0.001227,0.001823,0.001673,0.001654,0.001706,0.00181,0.001729,0.001458,0.001579,0.001644,0.001533,0.001452,0.001699,0.001631,0.001667,0.001348,0.001572,0.00152,0.001553,0.001335,0.0011,0.00111,0.001071,0.00111,0.000915,0.001035,0.001025,0.000983,0.001097,0.000931,0.000895,0.000885,0.000993,0.000879,0.00096,0.000999,0.001826,0.002025,0.00249,0.003118,0.006445,0.006211,0.006273,0.005088,0.004007,0.00403,0.003916,0.004385,0.004368,0.004827,0.008213,0.009508,0.007272,0.006328,0.004502,0.004167,0.004417,0.005117,0.005371,0,0.003148,0.003841,0.004079,0.003844,0.003275,0.002507,0.001901,0.001624,0.001719,0.001667,0.001699,0.001227,0.001279,0.001217,0.014092,0,0.067529,0.003342,0.024034,0.000407,0,false
0.000062,0.002861,0.002757,0.00401,0.004303,0.004551,0.004837,0.005983,0.006348,0.006364,0.006364,0.006266,0.006605,0.006458,0.006878,0.010967,0.014421,0.017503,0.017428,0.022471,0.024453,0.02319,0.020221,0.020671,0.017484,0.014176,0.010999,0.008841,0.007122,0.006621,0.004518,0.004661,0.004902,0.014704,0.014368,0.019144,0.021852,0.01696,0.013285,0.014521,0.0143,0.007259,0.005892,0.004935,0.005775,0.005098,0.005104,0.005215,0.005,0.004626,0.004508,0.001341,0.001146,0.001035,0.000973,0.000833,0.000762,0.000677,0.000602,0.000557,0.000635,0.000716,0.000592,0.000566,0.000951,0.001077,0.001038,0,0.000905,0.000944,0.000967,0.000931,0.000905,0.000788,0.000713,0.000729,0.000667,0.000605,0.000651,0.000765,0.001107,0.001305,0.047692,0,0,0.85282,0.005831,0,0,true
0.000374,0.002051,0.002041,0.002357,0.002891,0.003001,0.00222,0.002311,0.002181,0.003239,0.002979,0.003109,0.003167,0.005342,0.005215,0.005866,0.006592,0.006081,0.007035,0.005713,0.005244,0.005999,0.006377,0.0057,0.006533,0.006139,0.006123,0.005589,0.005866,0.005785,0.006042,0.00724,0.007728,0.008034,0.008786,0.008665,0.008962,0.00877,0.008939,0.010068,0.009678,0.010452,0.010303,0.011364,0.016045,0.016693,0.016006,0.015075,0.012799,0.011836,0.01208,0.011374,0.010612,0.010553,0.010114,0.009867,0.009671,0.009645,0.002354,0.001107,0.000449,0.000335,0.000306,0.00012,0.000026,0,0.00001,0,0.000003,0.000016,0.000003,0.000003,0.000003,0.00001,0.000003,0,0.000003,0.000003,0.000007,0.000013,0.000007,0.000003,0.000003,0,0.721184,0,0,0,0,true
0.000098,0.00141,0.002207,0.002142,0.002227,0.002939,0.004066,0.004118,0.004196,0.003906,0.003298,0.003646,0.003698,0.004538,0.004281,0.004323,0.004528,0.004606,0.004346,0.003962,0.004554,0.004486,0.004385,0.004844,0.005163,0.004482,0.003773,0.003031,0.002637,0.002376,0.001781,0.00154,0.001543,0.001064,0.001025,0.000999,0.000882,0.00096,0.001006,0.000918,0.001019,0.000723,0.000863,0.000954,0.000817,0.000866,0.000788,0.00084,0.000977,0.001188,0.00138,0.002438,0.002542,0.002904,0.002852,0.003483,0.003822,0.003942,0.001771,0.000706,0.001074,0.000944,0.001292,0.002484,0.012282,0.014997,0.017897,0,0.003597,0.003066,0.003232,0.003529,0.006162,0.005146,0.00445,0.004124,0.003395,0.003164,0.003021,0.002773,0.001895,0.001621,0.004108,0.87534,0.016806,0,0,0,0,false
0.000111,0.001497,0.002419,0.003369,0.004613,0.002926,0.002363,0.002357,0.001947,0.001829,0.001579,0.001514,0.001517,0.002129,0.002005,0.002161,0.002367,0.002087,0.002165,0.002354,0.002594,0.002904,0.003737,0.003721,0.005576,0.005885,0.006061,0.00835,0.009092,0.009297,0.008942,0.009395,0.008096,0.008053,0.0086,0.008594,0.008542,0.007842,0.007822,0.007897,0.0079,0.006836,0.007594,0.007871,0.013532,0.014684,0.015729,0.01653,0.017627,0.016868,0.016628,0.015156,0.013164,0.011471,0.010758,0.010755,0.010544,0.009551,0.002588,0.000749,0.000788,0.00069,0.000365,0.000352,0.000033,0.000007,0.000016,0,0.000007,0.000007,0.000007,0.000003,0.000003,0.00001,0.00001,0.000013,0.000007,0.000007,0.000007,0.000007,0.00001,0.000007,0.000033,0,1,0,0,0,0,true
0.010456,0.025319,0.013141,0.012041,0.014987,0.005241,0.004736,0.003363,0.002757,0.003148,0.002682,0.002923,0.003219,0.004922,0.005013,0.005322,0.006279,0.00653,0.006289,0.006452,0.007923,0.008079,0.009821,0.008382,0.011035,0.010638,0.010241,0.009717,0.00791,0.009469,0.01068,0.010234,0.010075,0.012389,0.011159,0.011774,0.011191,0.011006,0.011468,0.010957,0.010765,0.010732,0.009932,0.009951,0.007848,0.007721,0.007533,0.007738,0.008073,0.007884,0.007445,0.007539,0.007321,0.007396,0.00707,0.006038,0.005902,0.004508,0.000794,0.000589,0.000667,0.00068,0.000553,0.000664,0.001475,0.001891,0.001943,0.001712,0.001813,0.002246,0.001829,0.001426,0.00002,0.00001,0.000003,0.000003,0.000003,0.000007,0.000003,0.000003,0.00001,0.000003,0.000003,0,0,0.278955,0.158892,0.042657,0.000191,true
0.00001,0.000065,0.000026,0.000036,0.000046,0.00016,0.00015,0.000153,0.000264,0.000954,0.000885,0.001061,0.001204,0.001598,0.001367,0.002005,0.002337,0.002939,0.002985,0.003424,0.004063,0.003893,0.003493,0.004124,0.006439,0.005514,0.003099,0.001514,0.001432,0.001429,0.000902,0.000573,0.00042,0.000365,0.000397,0.000501,0.000462,0.000553,0.000635,0.000781,0.000827,0.00113,0.001276,0.001188,0.001882,0.001846,0.001904,0.001898,0.001882,0.002106,0.002008,0.003535,0.005176,0.006305,0.006429,0.006169,0.006012,0.005433,0.000387,0.000277,0.000352,0.000267,0.000169,0.000081,0.000521,0.000511,0.000596,0,0.001416,0.004603,0.005687,0.006445,0.014134,0.016517,0.018115,0.023229,0.021061,0.019596,0.019489,0.003975,0.001826,0.001416,0.00418,0.862523,0.035863,0,0,0,0,false
0.00028,0.000592,0.000439,0.000599,0.000824,0.001657,0.001589,0.001787,0.002139,0.003652,0.004281,0.004756,0.00513,0.006097,0.006582,0.006969,0.007288,0.00707,0.006514,0.005973,0.005739,0.005596,0.005518,0.005729,0.005908,0.005788,0.005244,0.004447,0.004443,0.004079,0.003812,0.004053,0.004385,0.006956,0.007207,0.008685,0.009779,0.010671,0.011305,0.01248,0.012695,0.010319,0.009173,0.006868,0.009564,0.010612,0.012415,0.013685,0.016875,0.014831,0.013317,0.012451,0.011296,0.010726,0.009932,0.008988,0.008516,0.007663,0.003841,0.000651,0.000651,0.000508,0.000579,0.000521,0.000433,0.000397,0.000374,0,0.000387,0.000316,0.00028,0.000339,0.000303,0.000238,0.000205,0.000199,0.000208,0.000186,0.000153,0.000309,0.000355,0.00043,0.046227,0,0.22358,0.10497,0.088181,0.022898,0.023206,true
0.00015,0.000426,0.000456,0.000645,0.000703,0.00069,0.000537,0.000443,0.000433,0.00028,0.000173,0.000179,0.000186,0.00012,0.000124,0.000101,0.000124,0.000072,0.000088,0.000101,0.000114,0.000101,0.000156,0.000426,0.002995,0.003444,0.00502,0.004251,0.003242,0.003118,0.002855,0.002744,0.002279,0.002178,0.002145,0.00207,0.001872,0.002031,0.001908,0.001589,0.001553,0.001406,0.001374,0.001348,0.001657,0.001807,0.001833,0.001868,0.002409,0.001995,0.001914,0.002646,0.003079,0.002129,0.002145,0.001888,0.001914,0.00168,0.0036,0.00403,0.003424,0.003607,0.003942,0.004111,0.005817,0.006423,0.005501,0.00542,0.006286,0.014202,0.015088,0.016107,0.022721,0.012152,0.002936,0.001764,0.000911,0.000811,0.00085,0.000872,0.000495,0.000531,0.006722,0.461927,0.000008,0,0,0,0,false
0.000964,0.006859,0.006077,0.007132,0.01043,0.007842,0.008278,0.005618,0.005579,0.005208,0.004508,0.004453,0.004251,0.004414,0.003773,0.00362,0.004053,0.004326,0.004105,0.003343,0.003571,0.00333,0.0029,0.002842,0.002832,0.002747,0.00307,0.003434,0.003363,0.003877,0.004463,0.005042,0.004749,0.005286,0.005247,0.005775,0.005615,0.005768,0.006663,0.00959,0.013219,0.011263,0.013389,0.015365,0.020615,0.016484,0.01387,0.014352,0.01585,0.015075,0.015957,0.009629,0.007523,0.01099,0.014352,0.014505,0.010801,0.006823,0.00124,0.000687,0.000605,0.000488,0.000505,0.000371,0.000277,0.000322,0.000306,0,0.000355,0.000267,0.000339,0.000348,0.000355,0.000426,0.000374,0.000449,0.000605,0.001126,0.000947,0.001009,0.00127,0.002158,0.017998,0.040546,0.36621,0.147039,0,0,0,false
0.004551,0.010339,0.00513,0.004792,0.006488,0.005007,0.005863,0.005492,0.00444,0.003971,0.003363,0.003057,0.002728,0.003408,0.003245,0.002835,0.002773,0.002956,0.003112,0.002728,0.002786,0.002852,0.003092,0.002874,0.002894,0.002549,0.002292,0.002327,0.002637,0.00277,0.003037,0.003102,0.003447,0.003753,0.003607,0.003721,0.003402,0.003499,0.00348,0.003584,0.003421,0.003792,0.003955,0.004486,0.008509,0.008678,0.008857,0.00903,0.007119,0.006702,0.006839,0.011071,0.013239,0.011794,0.011263,0.010736,0.010498,0.00932,0.00487,0.003047,0.002949,0.003044,0.003688,0.00361,0.002204,0.001006,0.000954,0,0.00071,0.001104,0.001143,0.001139,0.001367,0.001338,0.000879,0.000713,0.000563,0.000482,0.000671,0.0004,0.000397,0.000436,0.002126,0.162084,0.095645,0.099413,0.498963,0.023085,0,true
0.00001,0.000029,0.000046,0,0.00016,0.00015,0,0.000065,0.000052,0.000049,0.000062,0.000052,0.000062,0.000062,0.000098,0,0.000114,0.000088,0.000133,0.000146,0.000124,0.000179,0.000215,0,0.000133,0.00016,0.00013,0.000127,0.000098,0.000091,0,0.000068,0.000101,0.000111,0.000202,0.000182,0,0.00015,0.000169,0.000179,0,0.000264,0.000316,0.000342,0.000602,0.000684,0.000762,0.000745,0.000755,0.000885,0.000853,0.001165,0.00151,0.002793,0.003564,0.003581,0.004596,0.004437,0.002204,0,0,0.010677,0,0,0.008789,0.005332,0.004424,0.00404,0.002396,0.003652,0.004307,0,0.010348,0.013346,0.023656,0.021396,0.017972,0,0.003398,0.002998,0.000938,0.000052,0.000003,0.196815,0.803185,0,0,0,0,false
0.000003,0.000088,0.000137,0.000212,0.000407,0.001318,0.00152,0.00251,0.002135,0.001302,0.00109,0.001123,0.001331,0.001836,0.00193,0.00127,0.001429,0.001771,0.00196,0.003037,0.003822,0.004033,0.004508,0.004469,0.006523,0.006953,0.008708,0.010563,0.012067,0.012705,0.013805,0.015589,0.014473,0.011455,0.011637,0.010557,0.010518,0.011602,0.010498,0.010495,0.010085,0.010003,0.009505,0.009915,0.011475,0.011751,0.01209,0.012617,0.012946,0.013678,0.01292,0.011377,0.008978,0.007845,0.0075,0.006507,0.005778,0.004225,0.000885,0.00056,0.00083,0.00097,0.001016,0.000687,0.000661,0.001367,0.001637,0,0.002093,0.002816,0.002871,0.003079,0.00278,0.00374,0.004303,0.001117,0.000098,0.000016,0.000023,0.00001,0.000036,0.000033,0.000856,0,0.201007,0,0,0,0,true
0.000296,0.000817,0.000645,0.000749,0.001038,0.001253,0.001436,0.001813,0.00137,0.001813,0.001755,0.001702,0.001777,0.002126,0.00209,0.001973,0.002025,0.0021,0.00181,0.001689,0.001885,0.001673,0.001621,0.001673,0.001589,0.001602,0.001621,0.002018,0.002337,0.002734,0.003369,0.002907,0.002747,0.002018,0.00193,0.002018,0.001777,0.001781,0.001855,0.00193,0.00195,0.002363,0.002555,0.002894,0.00401,0.004772,0.005117,0.006077,0.008838,0.010687,0.011777,0.016742,0.01153,0.009183,0.008542,0.00766,0.00776,0.008613,0.004342,0.000938,0.000775,0.000609,0.000495,0.000508,0.00085,0.00193,0.002126,0,0.003369,0.0036,0.00377,0.003281,0.003656,0.004753,0.007152,0.013219,0.013135,0.011634,0.008708,0.000228,0.000033,0.000029,0.001546,0.513838,0,0.1738,0.050859,0.105015,0.080811,false
0.00124,0.005544,0.003115,0.001989,0.001237,0.000632,0.000592,0.000674,0.000908,0.001488,0.001663,0.001618,0.002331,0.002956,0.003594,0.004102,0.004017,0.004036,0.004004,0.005013,0.005391,0.006025,0.00488,0.005257,0.003939,0.00377,0.003451,0.003796,0.004596,0.004482,0.00514,0.005479,0.00516,0.004463,0.004749,0.00542,0.005941,0.005898,0.006602,0.006468,0.006576,0.006829,0.007565,0.00918,0.00722,0.007116,0.007848,0.007337,0.008128,0.007773,0.008298,0.012809,0.011165,0.013613,0.013232,0.014284,0.012754,0.015576,0.00694,0.001149,0.000947,0.000898,0.000576,0.000514,0.000485,0.00014,0.000075,0,0.00001,0.00001,0,0.000007,0.000007,0.000007,0.000007,0.000042,0.000003,0.000003,0.000007,0.000013,0.000055,0.000003,0.000573,0,0.242621,0.151009,0.051665,0.026306,0.030325,true
0.000085,0.000482,0.000397,0.000319,0.000339,0.000452,0.000511,0.000511,0.001051,0.001383,0.001299,0.001595,0.001725,0.002148,0.002028,0.002572,0.003128,0.004082,0.003418,0.004199,0.004639,0.005036,0.005267,0.00541,0.005918,0.005251,0.004824,0.006514,0.00696,0.006556,0.004997,0.005361,0.005085,0.005,0.004818,0.005378,0.005417,0.005101,0.004912,0.005117,0.004779,0.004671,0.005023,0.005758,0.006758,0.006533,0.007643,0.008382,0.009476,0.010843,0.010059,0.010778,0.00541,0.004076,0.004036,0.004108,0.003936,0.003695,0.007813,0.006624,0.005459,0.005244,0.004518,0.003135,0.001621,0.001419,0.00153,0,0.001442,0.001146,0.001341,0.001182,0.000947,0.000928,0.000892,0.001094,0.001208,0.001172,0.001484,0.00166,0.001758,0.002008,0.01679,0,0.004018,0.14404,0.162535,0.051448,0.041942,false
0.035602,0.096038,0.039792,0.014333,0.006585,0.001084,0.000905,0.00071,0.000469,0.000456,0.000531,0.000547,0.000661,0.000742,0.000667,0.000947,0.001042,0.001286,0.001178,0.001309,0.001589,0.001895,0.001859,0.001901,0.002878,0.003066,0.003294,0.004102,0.004268,0.004453,0.003887,0.004342,0.005612,0.00404,0.003483,0.003219,0.00276,0.002074,0.001836,0.001644,0.001302,0.001185,0.001074,0.000915,0.000589,0.000739,0.000752,0.000732,0.001029,0.001139,0.00126,0.002777,0.002692,0.002126,0.00194,0.001439,0.001504,0.00113,0.006113,0.00585,0.006318,0.007139,0.009186,0.009261,0.007874,0.005658,0.006081,0,0.004196,0.002565,0.00223,0.002178,0.000853,0.001423,0.001468,0.00098,0.000332,0.000176,0.000143,0.000156,0.000218,0.00028,0.002946,0.982935,0,0,0.002599,0.014466,0,false
0.000052,0.000036,0.000026,0.000062,0.000146,0.000247,0.000254,0.000361,0.000472,0.000723,0.000654,0.000674,0.000638,0.000898,0.000898,0.001576,0.002038,0.002536,0.002813,0.00401,0.00389,0.003724,0.003509,0.004847,0.004769,0.00472,0.004661,0.00321,0.003122,0.003115,0.003464,0.003577,0.003587,0.004069,0.004362,0.004505,0.004847,0.005371,0.005804,0.005833,0.005706,0.00599,0.006032,0.006624,0.006374,0.006074,0.006123,0.006201,0.005788,0.005068,0.004365,0.003796,0.003757,0.004639,0.006009,0.007627,0.008643,0.012031,0.017308,0.001074,0.000983,0.000915,0.000902,0.000602,0.000234,0.000267,0.000322,0,0.000254,0.000345,0.000319,0.000231,0.000169,0.000137,0.000101,0.000098,0.000107,0.000143,0.000101,0.000091,0.000143,0.000153,0.002507,0,0.270762,0.166291,0.043361,0.017877,0.036461,false
